filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
0c4f1054-c932-4e01-b0cb-b1ef97f56c4e.fast5	0c4f1054-c932-4e01-b0cb-b1ef97f56c4e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	22	3	104449.230250	37.209250	74418	TRUE	104449.271250	74336	37.168250	13200	11.301042	0.000000	74.596855	9.475350	74.734512	9.865033
6c1cd21c-77b3-4e4b-8756-5bc60fe9aeae.fast5	6c1cd21c-77b3-4e4b-8756-5bc60fe9aeae	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	191	2	602.726250	21.905500	43811	TRUE	602.830250	43603	21.801500	9053	10.309500	0.000000	79.765228	10.164467	78.936279	10.427720
79024b59-01bd-4dbe-b2a7-76f7b0c8cbc8.fast5	79024b59-01bd-4dbe-b2a7-76f7b0c8cbc8	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	369	4	91040.979750	12.969500	25939	TRUE	91041.107750	25683	12.841500	4570	9.984735	0.000000	68.222527	9.992188	70.214813	9.138025
fa049bd4-47c6-4eda-ae8b-af9c91292f0b.fast5	fa049bd4-47c6-4eda-ae8b-af9c91292f0b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	401	2	85804.867500	31.268750	62537	TRUE	85804.898000	62476	31.238250	8863	10.706120	0.000000	89.757416	9.819909	87.993416	11.976746
1ba2c497-0016-4b41-a18e-cb993728ce5b.fast5	1ba2c497-0016-4b41-a18e-cb993728ce5b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	497	3	83108.196750	15.416500	30833	FALSE	83108.301250	30624	15.312000	4474	6.967870	0.000000	58.402615	6.891164	57.488789	7.954957
8f5f15ee-7b42-4bb1-9f62-cebefbac7683.fast5	8f5f15ee-7b42-4bb1-9f62-cebefbac7683	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	121	4	48277.748750	25.704000	51408	TRUE	48277.948750	51008	25.504000	8874	9.407823	0.000000	58.058060	8.441676	58.234776	7.996245
c0002b7c-c612-4a92-b033-7ed74cb59c73.fast5	c0002b7c-c612-4a92-b033-7ed74cb59c73	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	115	3	64082.301500	13.561500	27123	TRUE	64082.542000	26642	13.321000	4434	11.109707	0.000000	64.604668	9.992188	66.628342	9.024200
010ac325-d26a-40e2-b55c-1f84689ae41a.fast5	010ac325-d26a-40e2-b55c-1f84689ae41a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	167	3	35606.722000	12.258250	24516	TRUE	35606.722000	24516	12.258250	4572	8.571028	0.000000	55.129314	8.269397	57.500031	8.080989
481d0b8c-0f06-4fbf-b915-aa4337c66171.fast5	481d0b8c-0f06-4fbf-b915-aa4337c66171	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	128	3	126541.733250	30.094000	60188	TRUE	126541.780250	60094	30.047000	8961	11.140070	0.000000	93.719833	11.542700	93.306755	11.132855
1e988e7a-fcb5-493d-910a-e1b7644ed5ab.fast5	1e988e7a-fcb5-493d-910a-e1b7644ed5ab	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	305	1	15574.086250	14.361000	28722	TRUE	15574.161250	28572	14.286000	4591	12.663918	0.000000	70.806709	10.681305	72.044067	10.024363
c39fc548-4712-4283-a40d-343256240481.fast5	c39fc548-4712-4283-a40d-343256240481	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	292	1	7606.931000	11.135750	22271	TRUE	7607.113500	21906	10.953250	4451	7.716452	0.000000	68.050247	9.647630	70.223480	9.205334
43979774-9ad8-4b8d-b398-57a217ea7b1c.fast5	43979774-9ad8-4b8d-b398-57a217ea7b1c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	191	2	77826.026250	15.249250	30498	TRUE	77826.178750	30193	15.096750	4406	8.076320	0.000000	62.365036	7.408001	60.993156	8.590343
80648d5a-12c2-4dea-ab4d-0a034ac25210.fast5	80648d5a-12c2-4dea-ab4d-0a034ac25210	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	270	4	56091.064500	13.889750	27779	TRUE	56091.128000	27652	13.826250	4433	13.183078	0.000000	68.222527	10.164467	70.935448	9.700188
66bdb0d6-631f-4910-a699-67313159e8e6.fast5	66bdb0d6-631f-4910-a699-67313159e8e6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	279	2	8312.652500	12.084750	24169	TRUE	8312.819000	23836	11.918250	4275	11.221062	0.000000	67.361130	10.164467	69.504677	9.037764
7123623c-9fcc-447b-a624-b32cfa21cae4.fast5	7123623c-9fcc-447b-a624-b32cfa21cae4	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	459	4	57098.038000	68.696500	137393	TRUE	57098.205500	137058	68.529000	22399	10.623897	0.000000	69.945320	10.336746	70.485924	9.225600
7aecaa2f-5bdf-4bc9-aea5-06386a67af45.fast5	7aecaa2f-5bdf-4bc9-aea5-06386a67af45	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	239	4	13278.803250	13.274750	26549	TRUE	13278.948250	26259	13.129750	4385	12.868633	0.000000	67.877968	10.164467	69.699760	9.313084
13d478fd-435c-41f8-9350-b8da9831fe74.fast5	13d478fd-435c-41f8-9350-b8da9831fe74	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	187	1	37670.389500	20.274750	40549	TRUE	37670.464000	40400	20.200250	8823	8.736197	0.000000	71.151268	8.441676	71.432198	9.776347
024a83db-c1c4-4a45-bfac-73790ac88ce6.fast5	024a83db-c1c4-4a45-bfac-73790ac88ce6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	339	1	45535.766000	13.712000	27424	TRUE	45536.261500	26433	13.216500	4418	10.814728	0.000000	64.260109	9.819909	68.066338	9.237994
bebd15e5-fb2e-41e6-b194-68a61e9b7b05.fast5	bebd15e5-fb2e-41e6-b194-68a61e9b7b05	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	289	4	3625.645250	10.834000	21668	TRUE	3625.813250	21332	10.666000	4470	8.282089	0.000000	73.907738	8.441676	73.526375	9.995595
4ad71129-6602-4696-81a8-2d455e043ca0.fast5	4ad71129-6602-4696-81a8-2d455e043ca0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	225	3	32581.068750	30.718000	61436	TRUE	32581.160750	61252	30.626000	12815	7.575587	0.000000	71.668106	8.958513	70.822594	9.473514
1dc31553-fe65-4ff2-b902-6502a28b53b9.fast5	1dc31553-fe65-4ff2-b902-6502a28b53b9	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	237	2	28420.337750	9.911000	19822	TRUE	28420.423250	19651	9.825500	4486	11.163651	0.000000	75.458244	8.613955	73.602386	9.889385
a4c49b03-09a9-49ef-b8d2-e806daf64224.fast5	a4c49b03-09a9-49ef-b8d2-e806daf64224	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	379	2	41562.476250	13.107750	26215	TRUE	41562.582750	26002	13.001250	4567	9.924643	0.000000	60.125408	7.408001	59.340160	8.208379
58178eb5-8792-442f-bbb1-9f1c686ac6f0.fast5	58178eb5-8792-442f-bbb1-9f1c686ac6f0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	110	1	38949.566500	26.566500	53133	TRUE	38949.613500	53039	26.519500	8855	11.599308	0.000000	66.499733	10.164467	69.967323	9.194847
4c730d42-21b3-4149-b46f-141392b38586.fast5	4c730d42-21b3-4149-b46f-141392b38586	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	79	1	12197.467000	12.203500	24407	TRUE	12197.511500	24318	12.159000	4388	12.432627	0.000000	73.218620	8.441676	71.791222	9.098219
dc35f49c-4ab4-4cca-a315-d9d411b7dfaf.fast5	dc35f49c-4ab4-4cca-a315-d9d411b7dfaf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	73	2	40201.740750	11.549500	23099	TRUE	40201.822750	22935	11.467500	4336	8.142953	0.000000	77.870155	8.441676	76.303131	9.734217
86029047-e93c-4b28-ae3a-41798474b122.fast5	86029047-e93c-4b28-ae3a-41798474b122	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	339	1	21479.325250	32.921000	65842	TRUE	21479.484250	65524	32.762000	13217	11.192789	0.000000	74.769135	9.475350	75.735977	9.295132
e4bbfb5a-d8aa-4d3e-a643-cf2e64efd696.fast5	e4bbfb5a-d8aa-4d3e-a643-cf2e64efd696	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	235	3	88561.198000	12.400000	24800	TRUE	88561.272000	24652	12.326000	4319	12.071862	0.000000	71.323547	10.509026	73.494263	9.831974
e94c95aa-55a7-4156-bc4b-74c1e853038d.fast5	e94c95aa-55a7-4156-bc4b-74c1e853038d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	162	3	32358.799750	11.092500	22185	TRUE	32358.994250	21796	10.898000	4356	12.308700	0.000000	75.802803	9.130793	73.735138	9.490401
cc3a8924-400a-49d3-8e8d-152fc79f411b.fast5	cc3a8924-400a-49d3-8e8d-152fc79f411b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	479	3	6692.382250	13.090750	26181	TRUE	6692.484250	25977	12.988750	4576	12.904553	0.000000	66.499733	9.819909	68.818687	8.982047
693dfb92-cb56-4c85-982f-9cc6441f7cac.fast5	693dfb92-cb56-4c85-982f-9cc6441f7cac	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	313	3	20989.550000	12.229750	24459	TRUE	20989.632500	24294	12.147250	4598	10.192278	0.000000	70.634430	9.992188	72.018715	9.559270
04e2797e-6a65-497f-a15f-efeaf65d5ff8.fast5	04e2797e-6a65-497f-a15f-efeaf65d5ff8	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	350	4	54149.212250	12.906000	25812	TRUE	54149.337750	25561	12.780500	4628	12.267271	0.000000	75.802803	8.786234	75.091042	9.576267
fafc3799-ef8e-4fd5-8aad-afd0888e1c0f.fast5	fafc3799-ef8e-4fd5-8aad-afd0888e1c0f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	431	4	196.005250	61.794750	123589	TRUE	196.050750	123498	61.749250	26217	11.179539	0.000000	77.525597	9.992188	78.581757	10.165087
ad66347a-983f-478d-bf95-187e2c4fa775.fast5	ad66347a-983f-478d-bf95-187e2c4fa775	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	215	3	95353.510500	11.076250	22152	TRUE	95353.523000	22127	11.063750	4362	11.908304	0.000000	70.634430	8.441676	70.831375	9.206818
a8f34ac6-62ab-41ff-b47d-6bdb07055006.fast5	a8f34ac6-62ab-41ff-b47d-6bdb07055006	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	331	4	34056.644000	26.149500	52299	TRUE	34056.797000	51993	25.996500	9732	11.872759	0.000000	74.252296	8.786234	73.013031	9.918187
51f97946-3252-4cb6-a981-064306a06441.fast5	51f97946-3252-4cb6-a981-064306a06441	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	34	4	9700.503500	37.589000	75178	TRUE	9700.738000	74709	37.354500	13147	9.582819	0.000000	68.567085	9.130793	68.898506	9.281588
5acb5376-096b-42e2-986d-2f05158cd3d1.fast5	5acb5376-096b-42e2-986d-2f05158cd3d1	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	150	3	110871.562750	12.236750	24473	TRUE	110871.589250	24420	12.210250	4447	8.731359	0.000000	66.155174	9.475350	68.808090	8.842275
dde5702f-01e7-4253-b53e-8030c7532a63.fast5	dde5702f-01e7-4253-b53e-8030c7532a63	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	440	4	8444.635750	12.942000	25884	TRUE	8444.673250	25809	12.904500	4373	11.692774	0.000000	67.533409	10.336746	68.968124	9.343248
2f929475-128c-4089-9cd9-7c6d26bd8627.fast5	2f929475-128c-4089-9cd9-7c6d26bd8627	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	184	3	27113.645250	10.785750	21571	TRUE	27113.771750	21318	10.659250	4470	9.683627	0.000000	71.840385	8.097118	71.137466	9.071721
7413169f-9188-49bf-ac29-a27376b5db72.fast5	7413169f-9188-49bf-ac29-a27376b5db72	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	37	4	12855.958500	20.368250	40736	TRUE	12856.057500	40538	20.269250	7575	7.826703	0.000000	71.495827	9.992188	68.516663	9.070020
8f82dbab-82fb-4711-9376-69c1f5db9680.fast5	8f82dbab-82fb-4711-9376-69c1f5db9680	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	473	4	87821.375000	17.600500	35201	TRUE	87821.375000	35201	17.600500	4418	11.275227	0.000000	67.188850	7.752560	66.151680	8.941965
ad158df1-1503-4e32-8abc-4845f1173742.fast5	ad158df1-1503-4e32-8abc-4845f1173742	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	136	3	77101.422250	17.610250	35220	TRUE	77101.589250	34886	17.443250	4443	9.903516	0.000000	67.016571	9.819909	69.224464	8.986906
f2b3b46a-2e60-495f-bdc6-d25b762ad3db.fast5	f2b3b46a-2e60-495f-bdc6-d25b762ad3db	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	462	2	46811.495500	13.457500	26915	TRUE	46811.557000	26792	13.396000	4584	11.760558	0.000000	68.394806	10.164467	71.216919	9.698870
c5c193ef-2d20-4fdf-9b10-8e1a89128564.fast5	c5c193ef-2d20-4fdf-9b10-8e1a89128564	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	190	3	4706.571750	13.094250	26188	TRUE	4706.631250	26069	13.034750	4569	12.503360	0.000000	65.638336	9.992188	68.744827	9.593944
a39b0fcd-5dc8-42c3-bb20-ba05c0bb30a4.fast5	a39b0fcd-5dc8-42c3-bb20-ba05c0bb30a4	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	223	2	29051.468000	21.546250	43092	TRUE	29051.514000	43000	21.500250	8763	9.764952	0.000000	72.012665	9.303072	74.044449	9.613681
16f548e8-d310-48b3-96ec-82e699fded8b.fast5	16f548e8-d310-48b3-96ec-82e699fded8b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	499	1	31871.810000	23.673500	47347	TRUE	31871.892500	47182	23.591000	8767	9.172279	0.000000	70.978989	9.475350	72.032761	9.762565
95f1a234-ccc5-437e-8021-e12c88c67de7.fast5	95f1a234-ccc5-437e-8021-e12c88c67de7	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	200	3	18835.582750	39.573750	79147	TRUE	18835.637750	79037	39.518750	17150	9.092985	0.000000	73.046341	9.647630	70.787247	9.191787
36673890-fe45-415d-92fd-2cdb513e8286.fast5	36673890-fe45-415d-92fd-2cdb513e8286	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	405	4	50800.460250	25.489000	50978	TRUE	50800.657250	50584	25.292000	8762	12.805813	0.000000	78.559273	8.786234	75.463814	9.919346
7613827b-9093-4d6f-85d4-fbf6ab9ca360.fast5	7613827b-9093-4d6f-85d4-fbf6ab9ca360	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	220	4	42506.070000	82.524500	165049	TRUE	42506.095000	164999	82.499500	30125	10.369462	0.000000	72.529503	8.958513	71.640175	9.486405
17f439c5-298b-4816-9640-8a4332c5bcd1.fast5	17f439c5-298b-4816-9640-8a4332c5bcd1	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	305	4	971.637000	10.478250	20956	TRUE	971.776000	20678	10.339250	4458	10.670675	0.000000	70.289871	10.164467	72.868210	9.550438
aa625a7a-6e41-494e-b6c2-f125189bd3b3.fast5	aa625a7a-6e41-494e-b6c2-f125189bd3b3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	235	3	4698.770000	11.718500	23437	TRUE	4698.959000	23059	11.529500	4317	12.730531	0.000000	66.499733	10.164467	68.120888	9.478498
e02a0642-83ff-446f-9549-a80e77f85a41.fast5	e02a0642-83ff-446f-9549-a80e77f85a41	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	93	2	14439.506500	12.622000	25244	TRUE	14439.581500	25094	12.547000	4397	10.800326	0.000000	70.117592	8.269397	70.191780	9.021708
515c27bc-9590-4584-8d1a-383a3de6169f.fast5	515c27bc-9590-4584-8d1a-383a3de6169f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	182	1	89288.538750	24.678000	49356	TRUE	89288.663750	49106	24.553000	9070	11.618546	0.000000	62.192757	9.819909	64.681091	8.734625
0a61b2b7-7d8b-4845-86d7-a4086ea05e4c.fast5	0a61b2b7-7d8b-4845-86d7-a4086ea05e4c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	225	4	20251.203750	24.115250	48230	TRUE	20251.423750	47790	23.895250	8841	10.721981	0.000000	69.773041	9.475350	69.077400	9.814711
f6189de4-8898-40f3-9ded-09669143c35c.fast5	f6189de4-8898-40f3-9ded-09669143c35c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	361	1	34262.928000	96.529250	193058	TRUE	34263.073500	192767	96.383750	39000	9.102553	0.000000	69.773041	9.647630	69.760544	9.562833
618e3047-9fb1-4273-8636-8e9ddc500a8b.fast5	618e3047-9fb1-4273-8636-8e9ddc500a8b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	290	2	43562.503000	53.585750	107171	TRUE	43562.668000	106841	53.420750	19354	10.011848	0.000000	75.113693	9.130793	73.822243	9.739022
27ac20d2-8acc-47a8-98d0-b86d222c6c18.fast5	27ac20d2-8acc-47a8-98d0-b86d222c6c18	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	120	4	51827.878500	40.511250	81022	TRUE	51828.009000	80761	40.380750	13669	10.921255	0.000000	67.877968	10.336746	69.930000	9.221156
e1ffaa9b-002d-4f45-88ed-5354de30fe11.fast5	e1ffaa9b-002d-4f45-88ed-5354de30fe11	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	392	3	11177.619250	12.611500	25223	TRUE	11177.753750	24954	12.477000	4406	12.159394	0.000000	66.155174	9.992188	69.679459	9.658476
99fbec22-82db-4000-9778-5ca2ea19a7a6.fast5	99fbec22-82db-4000-9778-5ca2ea19a7a6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	441	3	33594.666750	22.367750	44735	TRUE	33594.735250	44598	22.299250	8840	10.546853	0.000000	78.731552	8.958513	77.164215	9.928858
844c8f5c-62e6-4275-8495-c881f6765aaa.fast5	844c8f5c-62e6-4275-8495-c881f6765aaa	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	359	1	10247.699750	51.785250	103570	TRUE	10248.068250	102833	51.416750	17662	10.423127	0.000000	68.567085	9.647630	68.692497	9.302625
3ccc3726-9164-4f37-b55f-63387978f1f0.fast5	3ccc3726-9164-4f37-b55f-63387978f1f0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	113	3	60023.060250	24.717250	49434	TRUE	60023.227250	49100	24.550250	8515	7.476646	0.000000	73.390900	9.647630	72.211563	9.414090
b65dfb29-0d5b-404f-8c67-01c2d7389026.fast5	b65dfb29-0d5b-404f-8c67-01c2d7389026	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	109	1	45008.249500	12.834500	25669	TRUE	45008.410000	25348	12.674000	4461	13.724167	0.000000	73.907738	8.613955	74.323509	9.455013
156131a5-07e6-4bba-8f2e-3f4a39517931.fast5	156131a5-07e6-4bba-8f2e-3f4a39517931	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	126	1	43238.719250	12.977500	25955	TRUE	43238.761250	25871	12.935500	4489	11.447009	0.000000	70.634430	10.164467	73.791626	9.438576
0100e84e-b217-4960-8eb4-081f8ee83f82.fast5	0100e84e-b217-4960-8eb4-081f8ee83f82	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	442	3	161403.615000	16.543750	33087	TRUE	161403.646000	33025	16.512750	4548	11.306107	0.000000	67.877968	10.336746	70.327065	9.067762
6a85db1c-7759-408c-99ac-153b19bfb01c.fast5	6a85db1c-7759-408c-99ac-153b19bfb01c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	505	3	57910.023500	15.324750	30649	TRUE	57910.061000	30574	15.287250	4577	11.476219	0.000000	75.285965	11.025863	78.718567	10.038837
b110acc2-d2ba-4138-b071-faf69fd1a34b.fast5	b110acc2-d2ba-4138-b071-faf69fd1a34b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	385	4	8186.689500	13.451000	26902	TRUE	8187.145000	25991	12.995500	4560	12.644994	0.000000	69.256203	10.336746	71.816628	9.061255
ea12ee6f-acd4-4b05-afbc-a220eacfce0e.fast5	ea12ee6f-acd4-4b05-afbc-a220eacfce0e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	33	2	107701.887750	71.025750	142051	TRUE	107702.125250	141576	70.788250	22953	8.993137	0.000000	83.038528	10.509026	81.616692	11.214633
20e04879-a854-4822-ba0b-9494c7641c59.fast5	20e04879-a854-4822-ba0b-9494c7641c59	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	185	4	46660.123750	48.428750	96857	TRUE	46660.579750	95945	47.972750	17296	9.501211	0.000000	56.852104	8.097118	57.563236	7.894563
b7ce19d7-11a8-4ccc-a4f0-60847e270654.fast5	b7ce19d7-11a8-4ccc-a4f0-60847e270654	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	423	4	110372.892000	25.603500	51207	TRUE	110372.978500	51034	25.517000	8854	11.891021	0.000000	70.634430	10.509026	73.918365	9.779121
58060894-11dd-4c08-9650-b330fda0f9cd.fast5	58060894-11dd-4c08-9650-b330fda0f9cd	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	169	1	9418.122500	33.401500	66803	TRUE	9418.244500	66559	33.279500	12142	7.551406	0.000000	74.941414	9.647630	75.306793	10.328126
02192130-16b7-4214-b258-79a8279f07cf.fast5	02192130-16b7-4214-b258-79a8279f07cf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	397	3	42509.305750	12.454500	24909	TRUE	42509.442750	24635	12.317500	4498	8.694313	0.000000	72.357224	8.097118	71.132446	9.577435
cfefa04a-b45e-4581-827b-8c13d4f4223b.fast5	cfefa04a-b45e-4581-827b-8c13d4f4223b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	446	4	10673.948500	12.876250	25752	TRUE	10674.167000	25315	12.657750	4558	10.985552	0.000000	67.705688	10.164467	69.075356	9.080359
d0652af3-cf2d-4271-a853-c824374e7aef.fast5	d0652af3-cf2d-4271-a853-c824374e7aef	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	119	1	35312.421750	47.821250	95642	TRUE	35312.490250	95505	47.752750	18194	11.589949	0.000000	69.083923	8.958513	67.965149	9.187300
fda83784-4ee9-4df4-b175-5cce727f45ee.fast5	fda83784-4ee9-4df4-b175-5cce727f45ee	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	98	1	19965.179500	11.003000	22006	TRUE	19965.469000	21427	10.713500	4441	11.147676	0.000000	68.911644	8.269397	66.617226	9.638062
07f13b1d-93f1-4b4b-8978-dc0ece350eaa.fast5	07f13b1d-93f1-4b4b-8978-dc0ece350eaa	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	241	2	116996.751250	29.824750	59649	TRUE	116996.793250	59565	29.782750	9285	11.144399	0.000000	69.428482	10.509026	72.695587	9.310651
81ae5d0b-7517-4916-ab1f-0c824b0ecda6.fast5	81ae5d0b-7517-4916-ab1f-0c824b0ecda6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	259	4	14877.763500	14.318500	28637	TRUE	14877.879500	28405	14.202500	4391	11.966239	0.000000	65.466057	9.992188	68.853813	9.084381
5c7b2535-388f-41d5-8b39-93690897376c.fast5	5c7b2535-388f-41d5-8b39-93690897376c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	351	2	41633.770500	12.591500	25183	TRUE	41633.856000	25012	12.506000	4554	11.586921	0.000000	74.941414	8.441676	73.681923	9.381718
e9bd8783-ac3c-4bbf-94cb-0bf2ff5ff61a.fast5	e9bd8783-ac3c-4bbf-94cb-0bf2ff5ff61a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	320	3	19604.701500	68.854500	137709	TRUE	19605.119500	136873	68.436500	31364	9.681684	0.000000	70.978989	9.475350	69.808395	9.090371
7dcac916-1931-4316-bb55-d7b5e4019818.fast5	7dcac916-1931-4316-bb55-d7b5e4019818	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	285	1	35074.315250	11.104250	22208	TRUE	35074.409250	22020	11.010250	4378	10.103840	0.000000	74.769135	8.613955	72.507393	9.346078
c836f151-fd65-452f-9db0-8b6c83479488.fast5	c836f151-fd65-452f-9db0-8b6c83479488	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	102	1	51575.879500	12.620000	25240	TRUE	51575.898000	25203	12.601500	4452	12.559556	0.000000	75.285965	8.958513	74.195541	9.709133
38fc9ec6-3fb1-4251-b23f-b2c2bb236b45.fast5	38fc9ec6-3fb1-4251-b23f-b2c2bb236b45	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	94	2	31556.118250	11.293250	22586	TRUE	31556.159750	22503	11.251750	4460	12.354962	0.000000	70.117592	8.269397	69.528275	9.114980
14f8b17d-b4a9-4503-a5c7-2191a4165e21.fast5	14f8b17d-b4a9-4503-a5c7-2191a4165e21	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	455	4	13373.603500	12.569000	25138	TRUE	13373.627500	25090	12.545000	4537	12.822004	0.000000	70.289871	8.269397	69.922264	8.761175
f3021c21-5023-4c39-8b79-00bf87d878c3.fast5	f3021c21-5023-4c39-8b79-00bf87d878c3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	122	4	19407.606750	11.134500	22269	TRUE	19407.618250	22246	11.123000	4583	12.030705	0.000000	71.495827	8.613955	69.264214	9.364631
bad9f66f-1288-442a-965d-8f33666d52e8.fast5	bad9f66f-1288-442a-965d-8f33666d52e8	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	245	3	54235.058500	13.396250	26792	TRUE	54235.158000	26593	13.296750	4482	12.242165	0.000000	67.533409	10.164467	70.445770	9.479517
ffcdac70-fec1-4e7e-8369-a549582a83d2.fast5	ffcdac70-fec1-4e7e-8369-a549582a83d2	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	104	4	58359.323000	13.187250	26374	TRUE	58359.395500	26229	13.114750	4472	9.825430	0.000000	65.293777	9.647630	67.859840	8.982093
d5d95d5b-afc7-4edb-897e-ae58dd87708a.fast5	d5d95d5b-afc7-4edb-897e-ae58dd87708a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	107	1	15559.046500	66.196000	132392	TRUE	15559.089000	132307	66.153500	22373	10.625070	0.000000	68.911644	9.475350	70.232056	10.218204
42aa6a0f-36d3-4b02-a737-2292628d4576.fast5	42aa6a0f-36d3-4b02-a737-2292628d4576	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	510	2	50991.507000	13.596500	27193	TRUE	50991.530500	27146	13.573000	4559	12.522054	0.000000	78.042435	9.130793	77.877190	9.658285
6d42c546-4026-414e-a621-242a253313c4.fast5	6d42c546-4026-414e-a621-242a253313c4	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	172	1	27086.861000	11.145000	22290	TRUE	27087.073000	21866	10.933000	4533	10.656582	0.000000	77.525597	8.786234	73.969704	9.277791
