filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
07cf8f55-1c33-476a-8de4-7318059815cc.fast5	07cf8f55-1c33-476a-8de4-7318059815cc	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	500	2	65918.299250	21.790250	21790	TRUE	65918.299250	21790	21.790250	6721	9.287947	0.000000	75.802803	10.164467	71.561409	10.084031
93c88d79-bfc3-4904-a046-770dedd98f42.fast5	93c88d79-bfc3-4904-a046-770dedd98f42	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	488	2	8743.569750	58.904000	58904	TRUE	8743.595750	58878	58.878000	21697	9.825449	0.000000	72.529503	8.958513	72.745728	9.837503
c9c14d58-21ff-4f0d-b040-66bcbbdedbcd.fast5	c9c14d58-21ff-4f0d-b040-66bcbbdedbcd	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	478	1	120919.401500	27.956500	27956	TRUE	120919.465500	27892	27.892500	9132	10.774394	0.000000	72.529503	8.613955	72.032799	9.392993
9fcf512d-748d-43af-99dd-3c3f3296ba14.fast5	9fcf512d-748d-43af-99dd-3c3f3296ba14	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	372	4	93623.032250	12.740750	12740	TRUE	93623.095250	12677	12.677750	4535	10.939548	0.000000	81.315735	9.130793	80.656906	10.613612
49e5abe9-35b4-45af-87e0-1bc4dbed1424.fast5	49e5abe9-35b4-45af-87e0-1bc4dbed1424	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	6	1	13021.858500	15.893500	15893	TRUE	13021.918500	15833	15.833500	5821	10.428347	0.000000	67.533409	9.992188	68.503372	9.120317
4c398986-3274-403f-be9f-3c08280bb1cb.fast5	4c398986-3274-403f-be9f-3c08280bb1cb	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	440	4	77815.189500	59.420000	59420	TRUE	77815.300500	59309	59.309000	17522	9.763227	0.000000	71.840385	9.819909	72.750931	9.703165
01e12d83-9c6d-422f-bea6-2fd021124ee9.fast5	01e12d83-9c6d-422f-bea6-2fd021124ee9	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	202	2	29798.938750	12.094750	12094	TRUE	29799.090750	11942	11.942750	4431	9.965749	0.000000	70.806709	10.509026	71.873734	9.154720
5737d866-8ce6-4bc8-991e-0a6008a35e8d.fast5	5737d866-8ce6-4bc8-991e-0a6008a35e8d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	154	4	1350.806250	11.013000	11013	TRUE	1350.946250	10873	10.873000	4264	11.142420	0.000000	77.008759	8.613955	74.603622	9.135808
4a93df21-bbd5-42ac-aa1d-23acce2a8ecf.fast5	4a93df21-bbd5-42ac-aa1d-23acce2a8ecf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	345	4	22904.474000	11.018500	11018	TRUE	22904.557000	10935	10.935500	4321	10.218886	0.000000	72.874062	10.336746	74.395668	9.756168
6e8a95e3-7c8d-4ef1-ba2d-7bb008f4199e.fast5	6e8a95e3-7c8d-4ef1-ba2d-7bb008f4199e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	132	1	12656.301250	37.717750	37717	TRUE	12656.419250	37599	37.599750	13405	11.284925	0.000000	75.285965	8.786234	74.183830	9.886019
1a9366c3-d042-4c01-9572-e35d9d7a3c07.fast5	1a9366c3-d042-4c01-9572-e35d9d7a3c07	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	380	1	41552.818500	11.895000	11895	TRUE	41553.103500	11610	11.610000	4629	9.587151	0.000000	74.252296	10.336746	75.430710	10.152101
75255237-1490-4da4-b66b-87fb7a81dc1d.fast5	75255237-1490-4da4-b66b-87fb7a81dc1d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	26	3	12484.398750	30.299500	30299	TRUE	12484.413750	30284	30.284500	10897	9.970250	0.000000	73.907738	9.647630	73.426308	9.278481
eef4f3da-4fc4-4245-bd0d-fb7eea7bbd96.fast5	eef4f3da-4fc4-4245-bd0d-fb7eea7bbd96	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	289	2	28432.726000	22.067000	22067	TRUE	28432.886000	21907	21.907000	8698	8.503943	0.000000	75.458244	10.164467	72.666954	9.700905
99d28b91-173a-4f70-8631-09d3da7b5d20.fast5	99d28b91-173a-4f70-8631-09d3da7b5d20	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	37	3	40937.648750	24.027750	24027	TRUE	40937.773750	23902	23.902750	8849	10.755935	0.000000	69.945320	10.164467	72.806870	9.728402
fcb1c4b3-3712-4009-b82a-c636cfbbeafb.fast5	fcb1c4b3-3712-4009-b82a-c636cfbbeafb	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	337	3	44842.788250	13.993750	13993	TRUE	44842.818250	13963	13.963750	4588	11.154502	0.000000	71.668106	10.336746	75.032661	9.997542
fee77c14-2ce6-4e57-a407-bb493a6cc6bf.fast5	fee77c14-2ce6-4e57-a407-bb493a6cc6bf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	230	2	26873.251500	8.390500	8390	TRUE	26873.264500	8377	8.377500	4058	8.886987	0.000000	71.495827	8.441676	72.575539	9.270003
65fef0df-003c-4288-8bed-cc86460d1942.fast5	65fef0df-003c-4288-8bed-cc86460d1942	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	113	4	84306.241500	14.659750	14659	TRUE	84306.526500	14374	14.374750	4375	8.996454	0.000000	82.349411	9.303072	79.195930	10.220979
fdfcf065-5882-4ffe-9f06-216060c2ae8f.fast5	fdfcf065-5882-4ffe-9f06-216060c2ae8f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	245	3	75218.369500	30.473250	30473	TRUE	75218.417500	30425	30.425250	8854	12.138911	0.000000	73.046341	8.786234	71.650085	9.434424
d85ea77b-6304-4195-8423-936c4d0c7b6e.fast5	d85ea77b-6304-4195-8423-936c4d0c7b6e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	217	3	33746.312500	22.130750	22130	TRUE	33746.414500	22028	22.028750	8527	10.193346	0.000000	80.282066	9.303072	77.710258	10.969804
b3c05c03-5994-4755-8156-8cf13a9244da.fast5	b3c05c03-5994-4755-8156-8cf13a9244da	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	131	2	53316.641000	12.167250	12167	TRUE	53316.836000	11972	11.972250	4292	10.437531	0.000000	78.386993	8.613955	75.211769	9.915593
56d04668-2e93-4838-a1f4-8b863844df16.fast5	56d04668-2e93-4838-a1f4-8b863844df16	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	508	1	44529.771500	11.845250	11845	TRUE	44529.847500	11769	11.769250	4344	10.768622	0.000000	69.945320	10.336746	71.795708	9.230103
ad1bff83-083a-40dc-83c6-43933ae22401.fast5	ad1bff83-083a-40dc-83c6-43933ae22401	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	200	4	1097.686000	10.130000	10130	TRUE	1097.760000	10056	10.056000	4259	9.524359	0.000000	74.424576	8.613955	72.580696	9.294556
eff03899-da24-4857-aebe-5cc5265fa116.fast5	eff03899-da24-4857-aebe-5cc5265fa116	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	11	3	117566.263500	27.162000	27162	TRUE	117566.571500	26854	26.854000	8601	8.537523	0.000000	58.747173	8.613955	57.867451	7.983031
0e7ca8ec-5f0f-446a-980c-5f69bfb7a5c2.fast5	0e7ca8ec-5f0f-446a-980c-5f69bfb7a5c2	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	107	1	28453.385500	31.586500	31586	TRUE	28453.606500	31365	31.365500	13092	10.687051	0.000000	73.907738	8.441676	71.635292	9.408341
b884bfd1-2ef8-4dba-b646-729ba71a511d.fast5	b884bfd1-2ef8-4dba-b646-729ba71a511d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	264	1	48339.224250	12.328750	12328	TRUE	48339.264250	12288	12.288750	4328	11.848241	0.000000	72.357224	8.613955	71.605408	9.569959
b84398d3-7a36-4d64-9513-f491e70214d0.fast5	b84398d3-7a36-4d64-9513-f491e70214d0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	173	4	69335.289000	15.183750	15183	TRUE	69335.483000	14989	14.989750	4630	10.393209	0.000000	64.604668	9.992188	66.813126	8.951491
d91ea43d-b4d4-4ece-858a-823d0a2af7d3.fast5	d91ea43d-b4d4-4ece-858a-823d0a2af7d3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	93	2	8838.851500	22.932250	22932	TRUE	8839.353500	22430	22.430250	8462	9.119854	0.000000	72.529503	8.441676	70.721390	9.681321
ea7561d3-cc54-4477-a94e-a2e5fa8a7415.fast5	ea7561d3-cc54-4477-a94e-a2e5fa8a7415	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	245	3	21962.196750	10.275250	10275	TRUE	21962.218750	10253	10.253250	4325	10.565749	0.000000	70.462151	8.269397	68.231255	9.393020
238162ac-2e4c-4e15-b030-48e8d839b604.fast5	238162ac-2e4c-4e15-b030-48e8d839b604	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	42	1	43997.587750	13.021500	13021	TRUE	43997.661750	12947	12.947500	4515	10.950563	0.000000	63.915546	9.992188	67.099510	9.296913
201e2a29-e55d-47a8-b108-de14cdf4ae63.fast5	201e2a29-e55d-47a8-b108-de14cdf4ae63	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	138	2	29008.858000	10.087500	10087	FALSE	29008.893000	10052	10.052500	4373	6.425151	0.000000	71.668106	9.992188	72.214935	9.767671
0b1e81b1-e2eb-46ff-aa27-a6e6e6147ff3.fast5	0b1e81b1-e2eb-46ff-aa27-a6e6e6147ff3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	480	3	51142.212000	13.564500	13564	TRUE	51142.289000	13487	13.487500	4380	11.013396	0.000000	67.361130	9.992188	70.277916	9.194137
7ccc4e89-3a8a-4d0f-9738-200d582a3569.fast5	7ccc4e89-3a8a-4d0f-9738-200d582a3569	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	134	3	17166.749750	13.658250	13658	TRUE	17166.806750	13601	13.601250	4310	10.982714	0.000000	66.844292	9.992188	69.190567	9.064177
53c413b9-38ef-4b42-906f-bec32f704cc3.fast5	53c413b9-38ef-4b42-906f-bec32f704cc3	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	492	1	39737.506000	12.423750	12423	TRUE	39737.616000	12313	12.313750	4474	11.469098	0.000000	72.184944	10.509026	74.966644	9.870225
275095c4-36c5-4907-8a4a-a00708901305.fast5	275095c4-36c5-4907-8a4a-a00708901305	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	452	4	58491.031250	53.244750	53244	TRUE	58491.391250	52884	52.884750	17529	9.859946	0.000000	68.567085	8.613955	66.792038	9.606060
0514a8a9-36c3-4151-b63f-5e28ae500604.fast5	0514a8a9-36c3-4151-b63f-5e28ae500604	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	460	1	35561.284750	12.655500	12655	TRUE	35561.641750	12298	12.298500	4345	10.842717	0.000000	68.739365	10.336746	69.435242	9.666242
91870b74-7ce7-4003-9e4a-4d6b1bae143f.fast5	91870b74-7ce7-4003-9e4a-4d6b1bae143f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	326	2	22692.456750	11.726250	11726	TRUE	22692.651750	11531	11.531250	4368	10.923437	0.000000	70.462151	10.509026	73.575363	10.376131
e53b9d32-f364-42d9-8434-3221d7527d1b.fast5	e53b9d32-f364-42d9-8434-3221d7527d1b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	476	2	25017.326000	23.200250	23200	TRUE	25017.344000	23182	23.182250	8663	10.092068	0.000000	69.428482	10.509026	72.507668	9.406845
0d3af573-e815-4ab5-8bff-f9a639cb8f0a.fast5	0d3af573-e815-4ab5-8bff-f9a639cb8f0a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	335	1	11365.875000	26.907500	26907	TRUE	11365.976000	26806	26.806500	9081	11.402291	0.000000	68.567085	9.819909	71.028488	9.415158
ca77fea0-5d75-4bb4-978c-6e8fd276e300.fast5	ca77fea0-5d75-4bb4-978c-6e8fd276e300	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	475	3	45199.220500	21.385500	21385	TRUE	45199.389500	21216	21.216500	7687	7.516119	0.000000	70.117592	9.819909	66.675949	8.561529
6c895e4c-75a9-4c7a-b443-f26300cb2040.fast5	6c895e4c-75a9-4c7a-b443-f26300cb2040	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	423	4	24727.106500	10.812250	10812	TRUE	24727.292500	10626	10.626250	4373	11.344776	0.000000	71.151268	8.269397	69.308357	9.318836
8eb1fed3-a88d-4eb0-b55c-94489cc8773a.fast5	8eb1fed3-a88d-4eb0-b55c-94489cc8773a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	473	3	53430.391000	45.418750	45418	TRUE	53430.455000	45354	45.354750	13404	10.623311	0.000000	69.945320	9.819909	72.056091	9.560804
b4fbb65a-dcb9-4b4e-b930-ea96b2d54e07.fast5	b4fbb65a-dcb9-4b4e-b930-ea96b2d54e07	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	285	2	9612.852500	21.932500	21932	TRUE	9612.964500	21820	21.820500	8291	9.202666	0.000000	71.840385	9.303072	70.855766	9.402081
3d7624f2-14fd-416f-bfd0-659e72e80902.fast5	3d7624f2-14fd-416f-bfd0-659e72e80902	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	216	1	99722.094000	12.456750	12456	TRUE	99722.278000	12272	12.272750	4380	10.328409	0.000000	64.604668	9.819909	66.820389	9.708241
841eac18-9d23-48a5-804d-1ce378332d37.fast5	841eac18-9d23-48a5-804d-1ce378332d37	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	414	2	6140.580250	23.929000	23929	TRUE	6140.658250	23851	23.851000	8588	11.094413	0.000000	69.945320	10.681305	73.368103	9.324310
029654c8-d99c-4992-95d1-d706b81351ed.fast5	029654c8-d99c-4992-95d1-d706b81351ed	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	18	3	49073.402500	26.234000	26234	TRUE	49073.823500	25813	25.813000	8889	10.094359	0.000000	72.874062	9.647630	72.894234	9.832415
8fe17451-3750-4063-8a07-1d6296b98a36.fast5	8fe17451-3750-4063-8a07-1d6296b98a36	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	374	2	23649.814250	67.430000	67430	TRUE	23649.931250	67313	67.313000	26762	10.865443	0.000000	73.390900	9.130793	72.403915	10.055855
c54c7a0a-0349-4771-a28a-286df5400872.fast5	c54c7a0a-0349-4771-a28a-286df5400872	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	359	1	109663.653500	12.258500	12258	TRUE	109663.800500	12111	12.111500	4261	10.189422	0.000000	75.458244	8.786234	72.189529	9.633544
5afb47bc-3de6-4ca2-bcf5-adcb76c247bd.fast5	5afb47bc-3de6-4ca2-bcf5-adcb76c247bd	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	161	1	15857.572250	16.139500	16139	TRUE	15857.711250	16000	16.000500	4421	10.495180	0.000000	68.394806	10.336746	71.051559	9.098611
50395dc3-5efd-45d6-bce5-e48596a40f75.fast5	50395dc3-5efd-45d6-bce5-e48596a40f75	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	507	2	93331.800250	12.376750	12376	TRUE	93331.842250	12334	12.334750	4462	11.164224	0.000000	83.555367	9.303072	83.569824	10.767694
64cf9a02-5d16-4573-8474-aeec33fc441b.fast5	64cf9a02-5d16-4573-8474-aeec33fc441b	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	144	1	49544.756000	25.936750	25936	TRUE	49544.965000	25727	25.727750	8960	10.530374	0.000000	63.570988	8.613955	63.927197	8.539834
0d7eb256-6522-407d-bcd8-f722c66ac2ab.fast5	0d7eb256-6522-407d-bcd8-f722c66ac2ab	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	501	3	80216.064250	15.610250	15610	TRUE	80216.119250	15555	15.555250	4428	9.418027	0.000000	71.495827	9.992188	73.857384	9.484446
54680c48-3819-499a-9a05-4821709f1dac.fast5	54680c48-3819-499a-9a05-4821709f1dac	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	406	2	63612.948000	13.433000	13433	TRUE	63612.987000	13394	13.394000	4348	10.147297	0.000000	74.941414	10.853583	76.708649	9.646040
58eeae03-6f1f-4a69-a720-d0e87f29572e.fast5	58eeae03-6f1f-4a69-a720-d0e87f29572e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	225	2	24317.479750	11.189250	11189	TRUE	24317.673750	10995	10.995250	4327	10.252476	0.000000	76.664200	8.786234	74.572258	10.086825
8342a679-ad7f-4362-bbc9-ac847a0c7708.fast5	8342a679-ad7f-4362-bbc9-ac847a0c7708	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	435	2	104505.860000	10.503250	10503	TRUE	104505.868000	10495	10.495250	4094	10.587313	0.000000	83.555367	9.819909	81.438957	10.623217
2f06640d-2b41-4464-aaf4-ad7ce296b9cf.fast5	2f06640d-2b41-4464-aaf4-ad7ce296b9cf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	422	1	97889.569000	16.690000	16690	TRUE	97889.620000	16639	16.639000	4366	10.954019	0.000000	60.125408	9.647630	64.071693	8.507266
eb452a8d-a277-4347-ada7-d80efa774d39.fast5	eb452a8d-a277-4347-ada7-d80efa774d39	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	79	3	67152.537750	21.941000	21941	TRUE	67152.751750	21727	21.727000	7308	8.006567	0.000000	72.529503	8.958513	70.209991	8.931203
0742fa44-908d-4a3c-a9af-cadcadc1591f.fast5	0742fa44-908d-4a3c-a9af-cadcadc1591f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	134	3	12940.884500	13.398000	13398	TRUE	12940.931500	13351	13.351000	4422	11.969780	0.000000	67.877968	10.164467	69.609886	9.556251
7c661c4e-f65d-4bc2-8072-ac1219671dcf.fast5	7c661c4e-f65d-4bc2-8072-ac1219671dcf	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	126	4	34184.280250	13.842500	13842	TRUE	34184.333250	13789	13.789500	4380	9.195552	0.000000	71.323547	8.613955	68.977928	8.975740
0146a02d-60d0-4476-996d-32bdf559c19e.fast5	0146a02d-60d0-4476-996d-32bdf559c19e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	230	2	26860.030750	11.318500	11318	TRUE	26860.129750	11219	11.219500	4347	10.622540	0.000000	66.672012	10.336746	69.968086	9.552799
49667fc7-3a9f-41de-b9eb-ca682e1a4935.fast5	49667fc7-3a9f-41de-b9eb-ca682e1a4935	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	235	3	32534.902250	22.312750	22312	TRUE	32534.997250	22217	22.217750	8874	11.129590	0.000000	70.978989	8.441676	70.054520	9.565421
8fa72930-ea53-47ef-a1a1-e547f44edc71.fast5	8fa72930-ea53-47ef-a1a1-e547f44edc71	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	27	2	8806.025750	36.383750	36383	TRUE	8806.248750	36160	36.160750	13181	9.835896	0.000000	71.495827	9.819909	72.327866	9.842519
44cb49c9-7afa-433d-a65f-4e956be419aa.fast5	44cb49c9-7afa-433d-a65f-4e956be419aa	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	414	2	6594.506000	11.330000	11330	TRUE	6594.644000	11192	11.192000	4291	10.354899	0.000000	75.113693	8.613955	72.537621	9.312726
ac92adbc-a982-476a-b030-2d2f79c91b0d.fast5	ac92adbc-a982-476a-b030-2d2f79c91b0d	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	12	2	47516.982750	12.087000	12087	TRUE	47517.089750	11980	11.980000	4295	11.231502	0.000000	75.458244	8.958513	71.980949	9.644828
cfadf7dc-e135-4d03-9809-2df36ef5877e.fast5	cfadf7dc-e135-4d03-9809-2df36ef5877e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	487	3	19123.679250	10.668250	10668	TRUE	19123.734250	10613	10.613250	4422	10.160440	0.000000	72.357224	7.924839	72.251511	9.515100
0fcf97d8-f866-4dad-8775-f99f2b7c0f4a.fast5	0fcf97d8-f866-4dad-8775-f99f2b7c0f4a	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	158	4	43374.790250	25.290250	25290	TRUE	43375.436250	24644	24.644250	8623	9.547668	0.000000	67.016571	8.958513	66.149887	9.331683
a1d2e1a4-7b53-4992-b5c3-72c941310a8f.fast5	a1d2e1a4-7b53-4992-b5c3-72c941310a8f	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	160	2	28196.662500	12.545000	12545	TRUE	28196.726500	12481	12.481000	4569	10.397424	0.000000	70.978989	10.336746	73.156647	10.251808
995524f3-3930-470f-978e-960826fe87b0.fast5	995524f3-3930-470f-978e-960826fe87b0	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	238	3	19196.226500	10.581500	10581	TRUE	19196.417500	10390	10.390500	4329	10.090901	0.000000	66.327454	9.992188	68.715561	9.093887
c25c3ca2-7eac-4eb9-a0eb-b03bb5eeaf82.fast5	c25c3ca2-7eac-4eb9-a0eb-b03bb5eeaf82	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	215	4	73229.036250	15.292750	15292	TRUE	73229.276250	15052	15.052750	4587	11.403569	0.000000	63.226433	7.752560	62.951794	8.351750
95bed1a4-dde3-49ee-a031-6a7cdffdb124.fast5	95bed1a4-dde3-49ee-a031-6a7cdffdb124	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	291	1	81895.762500	13.954250	13954	FALSE	81895.834500	13882	13.882250	4570	6.555134	0.000000	74.596855	8.613955	75.436470	10.462657
40a1b75f-434e-40e5-a7bf-c1969db6503e.fast5	40a1b75f-434e-40e5-a7bf-c1969db6503e	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	83	3	22879.189000	10.469000	10469	TRUE	22879.215000	10443	10.443000	4472	8.727912	0.000000	76.491920	8.269397	76.086517	9.756573
922f5425-a440-43a3-97a8-526649530b64.fast5	922f5425-a440-43a3-97a8-526649530b64	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	241	4	45726.449250	11.988750	11988	TRUE	45726.479250	11958	11.958750	4388	11.184051	0.000000	77.181038	8.958513	76.710403	10.253223
cb9b9b0a-d031-46fd-ae2d-d36e2d37bf96.fast5	cb9b9b0a-d031-46fd-ae2d-d36e2d37bf96	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	213	1	20573.345000	41.075000	41075	TRUE	20573.345000	41075	41.075000	14879	9.384850	0.000000	67.361130	10.164467	66.761345	8.983140
b36dbb87-0799-4eb2-9339-9dde845bf225.fast5	b36dbb87-0799-4eb2-9339-9dde845bf225	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	127	2	71737.522250	16.821750	16821	TRUE	71737.600250	16743	16.743750	4588	10.424637	0.000000	72.357224	10.336746	74.152534	10.042854
9dc25a1d-b86a-4308-afba-06fb4c672568.fast5	9dc25a1d-b86a-4308-afba-06fb4c672568	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	224	2	2776.369750	33.216750	33216	TRUE	2776.466750	33119	33.119750	12978	10.332814	0.000000	70.462151	9.992188	72.388420	9.811812
7199f363-d549-4ef2-9998-0201ad70a571.fast5	7199f363-d549-4ef2-9998-0201ad70a571	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	426	1	59410.808250	45.300000	45300	TRUE	59410.878250	45230	45.230000	15432	8.212033	0.000000	75.630524	8.613955	75.218048	10.463946
399cca22-068a-4b68-8d93-4abf833d33de.fast5	399cca22-068a-4b68-8d93-4abf833d33de	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	255	2	37837.936250	23.743500	23743	TRUE	37838.104250	23575	23.575500	8579	9.679267	0.000000	68.050247	9.475350	67.416374	9.001090
7500d5b0-c8d7-43fd-859d-9eddf6d1b502.fast5	7500d5b0-c8d7-43fd-859d-9eddf6d1b502	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	345	4	7157.237750	11.183000	11183	TRUE	7157.540750	10880	10.880000	4348	9.260674	0.000000	72.701782	10.336746	70.720779	9.747686
ac1e4daa-0b21-4a4f-a6e6-eede8c4b1f37.fast5	ac1e4daa-0b21-4a4f-a6e6-eede8c4b1f37	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	249	4	57622.052250	28.383750	28383	TRUE	57622.218250	28217	28.217750	8981	10.587993	0.000000	73.907738	10.681305	76.315605	9.652636
50739f20-fdd8-47fd-af32-17cb185e206c.fast5	50739f20-fdd8-47fd-af32-17cb185e206c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	91	4	27298.922500	10.747750	10747	TRUE	27298.949500	10720	10.720750	4441	9.618940	0.000000	69.083923	8.269397	68.700951	8.921037
a976bc83-f2d3-418f-9c1a-08d7b07c01f4.fast5	a976bc83-f2d3-418f-9c1a-08d7b07c01f4	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	480	4	43315.922250	24.935250	24935	TRUE	43315.954250	24903	24.903250	8850	10.354527	0.000000	65.810616	9.819909	68.425766	8.813250
6f5b5f9a-4603-44f8-a6bb-fa9de1699aaa.fast5	6f5b5f9a-4603-44f8-a6bb-fa9de1699aaa	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	387	3	27504.858000	11.572500	11572	TRUE	27505.025000	11405	11.405500	4255	10.544241	0.000000	64.087830	9.819909	66.219444	8.625983
24f38344-621b-455e-846f-b3e739e6020c.fast5	24f38344-621b-455e-846f-b3e739e6020c	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	69	2	3162.129250	11.999750	11999	TRUE	3162.289250	11839	11.839750	4303	10.161369	0.000000	74.424576	8.441676	71.475777	9.679366
e2b2e8e6-ebca-488c-b6c5-8e6b39323dd6.fast5	e2b2e8e6-ebca-488c-b6c5-8e6b39323dd6	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	336	3	41820.806000	34.524500	34524	TRUE	41821.165000	34165	34.165500	13290	9.512667	0.000000	67.877968	9.303072	70.026764	8.877752
19b7e2ad-901c-4f4a-a1d5-fc5915f28dfe.fast5	19b7e2ad-901c-4f4a-a1d5-fc5915f28dfe	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	357	3	31867.297250	36.433500	36433	TRUE	31867.743250	35987	35.987500	13353	10.884806	0.000000	66.155174	9.992188	70.420547	9.000446
1d3c0518-8a60-425f-967a-b59d1eea43f5.fast5	1d3c0518-8a60-425f-967a-b59d1eea43f5	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	369	4	102510.709250	23.803500	23803	TRUE	102510.866250	23646	23.646500	8541	8.854225	0.000000	70.806709	9.819909	69.181427	9.547428
50c36694-f8d4-4c02-880f-b63660b4bf49.fast5	50c36694-f8d4-4c02-880f-b63660b4bf49	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	118	1	47433.834750	24.435500	24435	TRUE	47434.073750	24196	24.196500	8825	9.730454	0.000000	71.151268	9.475350	70.507980	9.244574
8316abe5-9c15-4220-8334-9a88904a0be5.fast5	8316abe5-9c15-4220-8334-9a88904a0be5	82dc462fc1d07e69c1507ae16e46fb64f9ab6005	0	397	1	92222.288250	11.301250	11301	TRUE	92222.376250	11213	11.213250	4434	10.773111	0.000000	76.319641	8.958513	75.844795	9.460026
