umi22903bins,Salmonella_1
umi22905bins,Staphylococcus_2
umi22906bins,Staphylococcus_1
umi22908bins,Bacillus_2
umi22909bins,Lactobacillus_4
umi22912bins,Staphylococcus_4
umi22917bins,Lactobacillus_2
umi22919bins,Salmonella_1
umi22920bins,Listeria_6
umi22921bins,Pseudomonas_1_2_3_4
umi22924bins,Lactobacillus_3
umi22925bins,Staphylococcus_1
umi22928bins,Bacillus_8
umi22932bins,Enterococcus_3
umi22935bins,Staphylococcus_2
umi22937bins,Pseudomonas_1_2_3_4
umi22942bins,Listeria_2_5
umi22945bins,Staphylococcus_5
umi22953bins,Bacillus_8
umi2295bins,Staphylococcus_4
umi22960bins,Enterococcus_3
umi22963bins,Escherichia_3
umi22964bins,Pseudomonas_1_2_3_4
umi2296bins,Listeria_2_5
umi22975bins,Listeria_6
umi22978bins,Staphylococcus_2
umi2297bins,Bacillus_6
umi22980bins,Staphylococcus_1
umi22981bins,Lactobacillus_4
umi22988bins,Staphylococcus_2
umi2298bins,Staphylococcus_3
umi22992bins,Listeria_3
umi22993bins,Staphylococcus_6
umi22994bins,Bacillus_1
umi22995bins,Staphylococcus_2
umi22997bins,Enterococcus_2
umi23000bins,Staphylococcus_4
umi23002bins,Salmonella_7
umi23004bins,Escherichia_5
umi23006bins,Lactobacillus_5
umi23008bins,Escherichia_3
umi23009bins,Escherichia_2
umi2300bins,Lactobacillus_5
umi23010bins,Staphylococcus_4
umi23011bins,Enterococcus_3
umi23012bins,Lactobacillus_4
umi23013bins,Bacillus_8
umi23021bins,Pseudomonas_1_2_3_4
umi23024bins,Bacillus_8
umi23029bins,Pseudomonas_1_2_3_4
umi23030bins,Staphylococcus_5
umi23034bins,Lactobacillus_1
umi23037bins,Bacillus_7
umi23038bins,Staphylococcus_6
umi23039bins,Salmonella_6
umi23049bins,Staphylococcus_1
umi23050bins,Staphylococcus_5
umi23051bins,Listeria_2_5
umi23056bins,Bacillus_4_5
umi23057bins,Pseudomonas_1_2_3_4
umi23060bins,Lactobacillus_3
umi23062bins,Pseudomonas_1_2_3_4
umi23063bins,Salmonella_2
umi23064bins,Staphylococcus_3
umi23066bins,Staphylococcus_6
umi23070bins,Staphylococcus_6
umi23074bins,Escherichia_3
umi23079bins,Staphylococcus_5
umi23084bins,Lactobacillus_4
umi23085bins,Staphylococcus_2
umi23086bins,Pseudomonas_1_2_3_4
umi23088bins,Escherichia_4
umi23089bins,Enterococcus_3
umi2308bins,Staphylococcus_5
umi23092bins,Escherichia_1
umi23095bins,Staphylococcus_3
umi23097bins,Pseudomonas_1_2_3_4
umi230bins,Listeria_2_5
umi23103bins,Enterococcus_3
umi23106bins,Escherichia_1
umi23109bins,Lactobacillus_2
umi23110bins,Pseudomonas_1_2_3_4
umi23111bins,Lactobacillus_5
umi23112bins,Bacillus_6
umi23113bins,Staphylococcus_1
umi23115bins,Bacillus_9
umi23117bins,Bacillus_2
umi23118bins,Bacillus_4_5
umi23119bins,Listeria_2_5
umi2311bins,Escherichia_1
umi23120bins,Staphylococcus_6
umi23123bins,Pseudomonas_1_2_3_4
umi23124bins,Lactobacillus_4
umi23125bins,Bacillus_6
umi23126bins,Bacillus_3
umi23127bins,Escherichia_3
umi23130bins,Staphylococcus_4
umi23135bins,Bacillus_4_5
umi23139bins,Staphylococcus_3
umi23142bins,Escherichia_3
umi23143bins,Salmonella_5
umi23147bins,Lactobacillus_4
umi23148bins,Bacillus_4_5
umi2314bins,Listeria_2_5
umi23150bins,Salmonella_7
umi23151bins,Pseudomonas_1_2_3_4
umi23155bins,Staphylococcus_6
umi23161bins,Listeria_1
umi23168bins,Lactobacillus_4
umi23169bins,Listeria_3
umi23172bins,Listeria_2_5
umi23173bins,Pseudomonas_1_2_3_4
umi23174bins,Enterococcus_2
umi23177bins,Listeria_3
umi23180bins,Staphylococcus_5
umi23185bins,Escherichia_2
umi23189bins,Staphylococcus_1
umi2318bins,Staphylococcus_6
umi23190bins,Staphylococcus_1
umi23191bins,Bacillus_4_5
umi23195bins,Bacillus_10
umi23196bins,Lactobacillus_3
umi23197bins,Staphylococcus_3
umi231bins,Escherichia_3
umi23201bins,Staphylococcus_5
umi23204bins,Salmonella_1
umi23210bins,Staphylococcus_5
umi23211bins,Pseudomonas_1_2_3_4
umi23212bins,Salmonella_2
umi23213bins,Bacillus_7
umi23214bins,Escherichia_1
umi23215bins,Staphylococcus_5
umi23220bins,Escherichia_2
umi23224bins,Listeria_2_5
umi23225bins,Lactobacillus_5
umi2322bins,Listeria_2_5
umi23230bins,Salmonella_3
umi23234bins,Staphylococcus_3
umi23238bins,Bacillus_2
umi23242bins,Bacillus_10
umi23243bins,Lactobacillus_4
umi23250bins,Escherichia_1
umi23252bins,Bacillus_1
umi23253bins,Bacillus_4_5
umi23254bins,Listeria_6
umi23257bins,Bacillus_8
umi23259bins,Bacillus_10
umi23262bins,Bacillus_4_5
umi23264bins,Listeria_2_5
umi23266bins,Escherichia_1
umi23269bins,Pseudomonas_1_2_3_4
umi23270bins,Bacillus_10
umi23279bins,Staphylococcus_4
umi23280bins,Lactobacillus_3
umi23281bins,Escherichia_1
umi23283bins,Enterococcus_1
umi23284bins,Staphylococcus_5
umi23287bins,Pseudomonas_1_2_3_4
umi23294bins,Bacillus_8
umi23297bins,Bacillus_1
umi2329bins,Staphylococcus_1
umi232bins,Bacillus_10
umi23302bins,Bacillus_10
umi23303bins,Lactobacillus_4
umi23305bins,Enterococcus_2
umi23309bins,Staphylococcus_3
umi2330bins,Listeria_2_5
umi23310bins,Bacillus_3
umi23311bins,Staphylococcus_1
umi23314bins,Listeria_3
umi23318bins,Listeria_6
umi23319bins,Staphylococcus_6
umi23321bins,Bacillus_6
umi23322bins,Listeria_2_5
umi23323bins,Listeria_4
umi23324bins,Escherichia_3
umi23330bins,Escherichia_2
umi23331bins,Bacillus_9
umi23332bins,Salmonella_7
umi23337bins,Staphylococcus_4
umi23342bins,Enterococcus_2
umi23346bins,Bacillus_3
umi23347bins,Staphylococcus_5
umi23348bins,Enterococcus_4
umi23349bins,Staphylococcus_2
umi23350bins,Salmonella_7
umi23351bins,Staphylococcus_4
umi23353bins,Lactobacillus_4
umi23355bins,Lactobacillus_3
umi23361bins,Escherichia_1
umi23363bins,Staphylococcus_3
umi23364bins,Bacillus_6
umi23365bins,Lactobacillus_2
umi23367bins,Lactobacillus_3
umi23368bins,Staphylococcus_5
umi23371bins,Listeria_6
umi23373bins,Staphylococcus_3
umi23374bins,Bacillus_6
umi23377bins,Staphylococcus_4
umi23381bins,Listeria_2_5
umi23383bins,Staphylococcus_6
umi23385bins,Escherichia_7
umi23386bins,Enterococcus_4
umi23387bins,Listeria_2_5
umi23388bins,Staphylococcus_2
umi2338bins,Listeria_2_5
umi23392bins,Staphylococcus_1
umi23393bins,Salmonella_6
umi23399bins,Pseudomonas_1_2_3_4
umi2339bins,Staphylococcus_1
umi23401bins,Staphylococcus_6
umi23403bins,Listeria_4
umi23409bins,Staphylococcus_1
umi2340bins,Listeria_1
umi23410bins,Listeria_2_5
umi23411bins,Bacillus_10
umi23412bins,Escherichia_4
umi23413bins,Escherichia_6
umi23414bins,Bacillus_4_5
umi23415bins,Staphylococcus_3
umi23416bins,Escherichia_6
umi2341bins,Escherichia_3
umi23429bins,Listeria_3
umi23433bins,Staphylococcus_3
umi23441bins,Lactobacillus_2
umi23443bins,Listeria_1
umi2344bins,Pseudomonas_1_2_3_4
umi23451bins,Staphylococcus_2
umi23454bins,Listeria_1
umi23456bins,Lactobacillus_1
umi23457bins,Escherichia_3
umi23459bins,Listeria_2_5
umi23460bins,Escherichia_6
umi23461bins,Salmonella_5
umi23462bins,Lactobacillus_5
umi23465bins,Listeria_6
umi23466bins,Bacillus_1
umi23469bins,Enterococcus_3
umi23470bins,Lactobacillus_3
umi23471bins,Staphylococcus_3
umi23472bins,Enterococcus_1
umi23473bins,Listeria_2_5
umi23475bins,Staphylococcus_1
umi23478bins,Bacillus_7
umi23480bins,Listeria_6
umi23481bins,Escherichia_6
umi23484bins,Escherichia_7
umi23487bins,Lactobacillus_5
umi23489bins,Bacillus_7
umi2348bins,Staphylococcus_6
umi23490bins,Pseudomonas_1_2_3_4
umi23491bins,Bacillus_6
umi23492bins,Listeria_2_5
umi23495bins,Bacillus_1
umi23498bins,Lactobacillus_3
umi23499bins,Lactobacillus_4
umi2349bins,Staphylococcus_1
umi23502bins,Lactobacillus_4
umi23503bins,Salmonella_5
umi23509bins,Listeria_6
umi23511bins,Bacillus_4_5
umi23522bins,Salmonella_4
umi23523bins,Escherichia_2
umi23527bins,Enterococcus_2
umi23529bins,Bacillus_6
umi23530bins,Staphylococcus_4
umi23535bins,Escherichia_2
umi23536bins,Enterococcus_3
umi23537bins,Listeria_1
umi23538bins,Staphylococcus_5
umi23539bins,Bacillus_4_5
umi23542bins,Lactobacillus_2
umi23543bins,Bacillus_9
umi23544bins,Escherichia_5
umi23545bins,Staphylococcus_5
umi23546bins,Bacillus_6
umi23547bins,Staphylococcus_3
umi23548bins,Escherichia_5
umi2354bins,Lactobacillus_5
umi23550bins,Bacillus_6
umi23555bins,Staphylococcus_2
umi23557bins,Bacillus_1
umi23563bins,Staphylococcus_2
umi23564bins,Staphylococcus_2
umi23565bins,Bacillus_6
umi23566bins,Lactobacillus_4
umi23567bins,Staphylococcus_4
umi23568bins,Staphylococcus_3
umi23569bins,Staphylococcus_3
umi2356bins,Staphylococcus_4
umi23571bins,Enterococcus_3
umi23572bins,Bacillus_2
umi23577bins,Staphylococcus_4
umi23578bins,Escherichia_6
umi23580bins,Lactobacillus_4
umi23581bins,Staphylococcus_1
umi23583bins,Bacillus_7
umi23585bins,Staphylococcus_3
umi23588bins,Staphylococcus_4
umi23591bins,Salmonella_7
umi23592bins,Staphylococcus_6
umi23594bins,Pseudomonas_1_2_3_4
umi23595bins,Listeria_4
umi23597bins,Salmonella_6
umi235bins,Listeria_2_5
umi23602bins,Bacillus_6
umi23603bins,Salmonella_7
umi23606bins,Salmonella_5
umi23607bins,Staphylococcus_5
umi23608bins,Staphylococcus_3
umi2360bins,Listeria_2_5
umi23610bins,Staphylococcus_1
umi23611bins,Lactobacillus_5
umi23612bins,Salmonella_2
umi23615bins,Staphylococcus_3
umi23616bins,Salmonella_7
umi23618bins,Escherichia_7
umi2361bins,Staphylococcus_2
umi23625bins,Listeria_3
umi23627bins,Lactobacillus_1
umi23628bins,Escherichia_2
umi23629bins,Escherichia_4
umi23630bins,Bacillus_10
umi23634bins,Salmonella_4
umi23635bins,Escherichia_5
umi23636bins,Escherichia_2
umi2363bins,Lactobacillus_2
umi23640bins,Listeria_4
umi23641bins,Escherichia_1
umi23644bins,Staphylococcus_5
umi23645bins,Escherichia_7
umi23646bins,Lactobacillus_4
umi23647bins,Pseudomonas_1_2_3_4
umi2364bins,Bacillus_7
umi23652bins,Bacillus_3
umi23653bins,Lactobacillus_5
umi23656bins,Salmonella_2
umi23657bins,Escherichia_6
umi23660bins,Staphylococcus_2
umi23663bins,Staphylococcus_2
umi2366bins,Staphylococcus_6
umi23672bins,Staphylococcus_5
umi23676bins,Staphylococcus_5
umi23677bins,Staphylococcus_6
umi23679bins,Escherichia_2
umi2367bins,Salmonella_3
umi23681bins,Enterococcus_1
umi23683bins,Listeria_2_5
umi23685bins,Pseudomonas_1_2_3_4
umi23689bins,Staphylococcus_6
umi23691bins,Escherichia_3
umi23692bins,Staphylococcus_4
umi23701bins,Bacillus_4_5
umi23706bins,Listeria_6
umi23709bins,Enterococcus_3
umi2370bins,Escherichia_3
umi23712bins,Bacillus_2
umi23713bins,Staphylococcus_1
umi23715bins,Listeria_3
umi23717bins,Bacillus_9
umi23718bins,Staphylococcus_5
umi2371bins,Staphylococcus_4
umi23720bins,Escherichia_5
umi23721bins,Lactobacillus_2
umi23723bins,Listeria_2_5
umi23724bins,Lactobacillus_2
umi23727bins,Staphylococcus_4
umi23729bins,Staphylococcus_4
umi2372bins,Bacillus_1
umi23730bins,Lactobacillus_5
umi23734bins,Listeria_3
umi23736bins,Staphylococcus_1
umi2373bins,Listeria_2_5
umi23749bins,Lactobacillus_1
umi23750bins,Bacillus_9
umi23753bins,Enterococcus_2
umi23754bins,Bacillus_3
umi23755bins,Staphylococcus_5
umi23756bins,Enterococcus_2
umi23758bins,Pseudomonas_1_2_3_4
umi23759bins,Bacillus_4_5
umi23760bins,Pseudomonas_1_2_3_4
umi23762bins,Bacillus_8
umi23766bins,Escherichia_1
umi23767bins,Staphylococcus_1
umi2376bins,Lactobacillus_2
umi23774bins,Escherichia_7
umi23775bins,Bacillus_3
umi2377bins,Listeria_3
umi23786bins,Listeria_1
umi23787bins,Pseudomonas_1_2_3_4
umi23793bins,Bacillus_4_5
umi23794bins,Staphylococcus_5
umi23797bins,Lactobacillus_5
umi237bins,Staphylococcus_2
umi23800bins,Bacillus_1
umi23803bins,Staphylococcus_3
umi23806bins,Lactobacillus_2
umi23807bins,Lactobacillus_4
umi23809bins,Salmonella_7
umi23814bins,Escherichia_6
umi23818bins,Staphylococcus_6
umi23819bins,Bacillus_8
umi2381bins,Salmonella_2
umi23821bins,Lactobacillus_5
umi23825bins,Listeria_3
umi23826bins,Pseudomonas_1_2_3_4
umi23831bins,Pseudomonas_1_2_3_4
umi23832bins,Staphylococcus_5
umi23834bins,Lactobacillus_1
umi23837bins,Bacillus_8
umi23839bins,Staphylococcus_4
umi23845bins,Staphylococcus_5
umi23846bins,Escherichia_4
umi23847bins,Pseudomonas_1_2_3_4
umi23850bins,Staphylococcus_3
umi23853bins,Escherichia_2
umi23857bins,Enterococcus_4
umi23858bins,Bacillus_3
umi23859bins,Staphylococcus_6
umi23861bins,Staphylococcus_6
umi23862bins,Escherichia_6
umi23870bins,Bacillus_10
umi23873bins,Bacillus_6
umi23875bins,Salmonella_5
umi23876bins,Staphylococcus_1
umi23881bins,Staphylococcus_6
umi23884bins,Escherichia_3
umi23886bins,Salmonella_1
umi2388bins,Staphylococcus_5
umi23891bins,Pseudomonas_1_2_3_4
umi23893bins,Staphylococcus_4
umi23896bins,Escherichia_2
umi23899bins,Bacillus_7
umi23900bins,Bacillus_6
umi23904bins,Enterococcus_2
umi23907bins,Bacillus_7
umi23916bins,Staphylococcus_5
umi23919bins,Listeria_1
umi23920bins,Bacillus_1
umi23928bins,Lactobacillus_2
umi23929bins,Staphylococcus_2
umi2392bins,Staphylococcus_1
umi23930bins,Staphylococcus_3
umi23931bins,Escherichia_1
umi23934bins,Escherichia_5
umi23936bins,Bacillus_4_5
umi23937bins,Staphylococcus_1
umi23939bins,Escherichia_1
umi2393bins,Pseudomonas_1_2_3_4
umi23940bins,Lactobacillus_1
umi23941bins,Escherichia_3
umi23942bins,Lactobacillus_5
umi23943bins,Staphylococcus_1
umi23944bins,Bacillus_3
umi2394bins,Listeria_2_5
umi23953bins,Escherichia_3
umi23955bins,Bacillus_8
umi23956bins,Salmonella_1
umi23957bins,Bacillus_2
umi23958bins,Staphylococcus_5
umi23960bins,Staphylococcus_3
umi23963bins,Staphylococcus_5
umi23966bins,Escherichia_5
umi23967bins,Lactobacillus_4
umi23969bins,Staphylococcus_6
umi2396bins,Escherichia_4
umi23972bins,Staphylococcus_4
umi23973bins,Listeria_1
umi23975bins,Staphylococcus_6
umi23978bins,Bacillus_4_5
umi23979bins,Staphylococcus_1
umi23986bins,Escherichia_7
umi23988bins,Escherichia_7
umi23989bins,Bacillus_4_5
umi2398bins,Salmonella_1
umi23996bins,Listeria_1
umi23998bins,Escherichia_1
umi2399bins,Listeria_1
umi23bins,Salmonella_6
umi24002bins,Bacillus_9
umi24003bins,Bacillus_8
umi24004bins,Staphylococcus_5
umi24009bins,Listeria_1
umi2400bins,Staphylococcus_1
umi24013bins,Pseudomonas_1_2_3_4
umi24018bins,Bacillus_7
umi24019bins,Staphylococcus_5
umi2401bins,Bacillus_10
umi24020bins,Bacillus_9
umi24025bins,Escherichia_1
umi24026bins,Lactobacillus_4
umi24029bins,Listeria_3
umi2402bins,Staphylococcus_5
umi24032bins,Listeria_3
umi24035bins,Salmonella_5
umi2403bins,Listeria_6
umi24040bins,Lactobacillus_4
umi24041bins,Listeria_2_5
umi24048bins,Bacillus_7
umi24050bins,Lactobacillus_5
umi24053bins,Lactobacillus_2
umi24055bins,Bacillus_7
umi24057bins,Staphylococcus_5
umi2405bins,Staphylococcus_5
umi24061bins,Lactobacillus_4
umi24062bins,Pseudomonas_1_2_3_4
umi24063bins,Escherichia_3
umi24064bins,Bacillus_9
umi24065bins,Bacillus_4_5
umi24067bins,Escherichia_3
umi2406bins,Salmonella_2
umi24074bins,Staphylococcus_4
umi24075bins,Listeria_2_5
umi24079bins,Staphylococcus_1
umi24082bins,Pseudomonas_1_2_3_4
umi24085bins,Lactobacillus_5
umi24086bins,Listeria_2_5
umi24088bins,Pseudomonas_1_2_3_4
umi24089bins,Listeria_2_5
umi2408bins,Salmonella_5
umi24090bins,Listeria_4
umi24093bins,Enterococcus_3
umi24094bins,Bacillus_7
umi24095bins,Staphylococcus_6
umi24097bins,Staphylococcus_1
umi240bins,Pseudomonas_1_2_3_4
umi24101bins,Lactobacillus_3
umi24104bins,Bacillus_4_5
umi2410bins,Staphylococcus_1
umi24110bins,Staphylococcus_2
umi24112bins,Staphylococcus_3
umi24117bins,Staphylococcus_3
umi2411bins,Staphylococcus_2
umi24120bins,Enterococcus_1
umi24122bins,Salmonella_2
umi24124bins,Staphylococcus_6
umi24125bins,Escherichia_7
umi24126bins,Staphylococcus_4
umi24127bins,Escherichia_1
umi24129bins,Pseudomonas_1_2_3_4
umi24131bins,Bacillus_3
umi24139bins,Pseudomonas_1_2_3_4
umi2413bins,Lactobacillus_1
umi24142bins,Pseudomonas_1_2_3_4
umi24144bins,Staphylococcus_4
umi24147bins,Listeria_2_5
umi24151bins,Pseudomonas_1_2_3_4
umi24152bins,Lactobacillus_1
umi24156bins,Listeria_4
umi24157bins,Enterococcus_1
umi24158bins,Listeria_3
umi2415bins,Salmonella_5
umi24163bins,Bacillus_7
umi24169bins,Bacillus_7
umi24171bins,Enterococcus_4
umi24172bins,Escherichia_2
umi24173bins,Staphylococcus_2
umi24174bins,Lactobacillus_1
umi24175bins,Salmonella_2
umi24176bins,Escherichia_1
umi24177bins,Bacillus_1
umi24178bins,Lactobacillus_4
umi24179bins,Enterococcus_2
umi2417bins,Enterococcus_1
umi24182bins,Lactobacillus_4
umi24184bins,Bacillus_10
umi24185bins,Escherichia_7
umi24186bins,Enterococcus_2
umi24187bins,Pseudomonas_1_2_3_4
umi24190bins,Bacillus_2
umi24191bins,Lactobacillus_1
umi24193bins,Listeria_6
umi24195bins,Lactobacillus_3
umi24196bins,Lactobacillus_3
umi24197bins,Listeria_2_5
umi24199bins,Lactobacillus_1
umi2419bins,Salmonella_5
umi241bins,Staphylococcus_2
umi24200bins,Lactobacillus_3
umi24202bins,Enterococcus_2
umi24205bins,Escherichia_7
umi24208bins,Bacillus_10
umi24213bins,Bacillus_9
umi24217bins,Enterococcus_2
umi24219bins,Salmonella_2
umi24221bins,Escherichia_6
umi24223bins,Bacillus_4_5
umi24224bins,Staphylococcus_1
umi24225bins,Escherichia_6
umi24227bins,Enterococcus_4
umi2422bins,Staphylococcus_4
umi24230bins,Bacillus_4_5
umi24232bins,Staphylococcus_4
umi24233bins,Salmonella_5
umi24234bins,Staphylococcus_6
umi24235bins,Bacillus_8
umi24237bins,Staphylococcus_6
umi24239bins,Bacillus_1
umi2423bins,Escherichia_3
umi24246bins,Escherichia_5
umi24255bins,Staphylococcus_2
umi24257bins,Listeria_1
umi24260bins,Escherichia_4
umi24266bins,Staphylococcus_1
umi24269bins,Staphylococcus_2
umi24270bins,Lactobacillus_4
umi24274bins,Bacillus_8
umi24278bins,Bacillus_4_5
umi2427bins,Staphylococcus_6
umi24280bins,Escherichia_5
umi24281bins,Bacillus_10
umi24285bins,Listeria_2_5
umi24286bins,Enterococcus_2
umi24287bins,Lactobacillus_2
umi24290bins,Escherichia_1
umi24292bins,Escherichia_7
umi24293bins,Escherichia_6
umi24296bins,Lactobacillus_2
umi24297bins,Staphylococcus_6
umi24298bins,Lactobacillus_3
umi24299bins,Bacillus_4_5
umi2429bins,Lactobacillus_5
umi24302bins,Staphylococcus_6
umi24305bins,Staphylococcus_6
umi24306bins,Staphylococcus_6
umi24308bins,Escherichia_2
umi2430bins,Staphylococcus_4
umi24313bins,Staphylococcus_2
umi24316bins,Enterococcus_4
umi24317bins,Bacillus_1
umi24319bins,Staphylococcus_2
umi2431bins,Lactobacillus_4
umi2432bins,Listeria_4
umi24330bins,Escherichia_2
umi24331bins,Bacillus_9
umi24337bins,Staphylococcus_1
umi24339bins,Staphylococcus_2
umi24340bins,Lactobacillus_3
umi24345bins,Lactobacillus_3
umi24346bins,Staphylococcus_5
umi24348bins,Staphylococcus_1
umi24349bins,Lactobacillus_1
umi2434bins,Lactobacillus_4
umi24350bins,Staphylococcus_2
umi24351bins,Pseudomonas_1_2_3_4
umi2435bins,Listeria_2_5
umi24362bins,Bacillus_2
umi24366bins,Escherichia_2
umi24368bins,Listeria_6
umi24369bins,Escherichia_6
umi24370bins,Staphylococcus_1
umi24371bins,Salmonella_6
umi24372bins,Staphylococcus_5
umi24374bins,Bacillus_7
umi24378bins,Lactobacillus_4
umi24380bins,Pseudomonas_1_2_3_4
umi24381bins,Listeria_2_5
umi24385bins,Bacillus_10
umi24386bins,Listeria_2_5
umi24387bins,Pseudomonas_1_2_3_4
umi24389bins,Escherichia_1
umi24392bins,Lactobacillus_4
umi24393bins,Enterococcus_3
umi24395bins,Listeria_4
umi24397bins,Enterococcus_4
umi24400bins,Lactobacillus_4
umi24401bins,Staphylococcus_1
umi24403bins,Bacillus_4_5
umi24404bins,Bacillus_7
umi24407bins,Pseudomonas_1_2_3_4
umi24408bins,Pseudomonas_1_2_3_4
umi2440bins,Salmonella_6
umi24410bins,Escherichia_6
umi24411bins,Bacillus_4_5
umi24413bins,Bacillus_9
umi24414bins,Lactobacillus_2
umi24417bins,Enterococcus_4
umi24422bins,Staphylococcus_5
umi24423bins,Staphylococcus_2
umi24424bins,Salmonella_2
umi24425bins,Escherichia_6
umi24426bins,Staphylococcus_5
umi24428bins,Lactobacillus_5
umi2442bins,Staphylococcus_5
umi24431bins,Staphylococcus_3
umi24434bins,Lactobacillus_2
umi24436bins,Escherichia_5
umi24443bins,Listeria_2_5
umi24444bins,Bacillus_4_5
umi24457bins,Salmonella_5
umi24461bins,Listeria_3
umi24462bins,Bacillus_4_5
umi24463bins,Staphylococcus_2
umi24465bins,Staphylococcus_4
umi24473bins,Escherichia_7
umi24475bins,Staphylococcus_1
umi24476bins,Bacillus_10
umi2447bins,Staphylococcus_4
umi24480bins,Listeria_6
umi24481bins,Staphylococcus_4
umi24482bins,Lactobacillus_2
umi24483bins,Lactobacillus_4
umi24485bins,Listeria_2_5
umi24486bins,Bacillus_6
umi24488bins,Staphylococcus_2
umi2448bins,Staphylococcus_1
umi24490bins,Lactobacillus_4
umi24492bins,Escherichia_1
umi24494bins,Bacillus_7
umi24496bins,Lactobacillus_3
umi2449bins,Staphylococcus_2
umi24500bins,Enterococcus_2
umi24505bins,Listeria_6
umi2450bins,Listeria_4
umi24510bins,Staphylococcus_2
umi24516bins,Listeria_2_5
umi24518bins,Bacillus_9
umi24522bins,Escherichia_4
umi24528bins,Escherichia_7
umi24530bins,Lactobacillus_5
umi24532bins,Staphylococcus_6
umi24533bins,Escherichia_3
umi24534bins,Staphylococcus_1
umi24537bins,Staphylococcus_5
umi24543bins,Escherichia_4
umi24544bins,Escherichia_1
umi24548bins,Bacillus_3
umi24550bins,Bacillus_7
umi24559bins,Staphylococcus_2
umi24564bins,Salmonella_2
umi24566bins,Enterococcus_1
umi24567bins,Pseudomonas_1_2_3_4
umi2456bins,Staphylococcus_4
umi24571bins,Lactobacillus_2
umi24572bins,Lactobacillus_2
umi24576bins,Bacillus_6
umi24579bins,Escherichia_7
umi24583bins,Salmonella_1
umi24585bins,Bacillus_9
umi2458bins,Listeria_2_5
umi24591bins,Staphylococcus_6
umi24592bins,Listeria_6
umi24593bins,Pseudomonas_1_2_3_4
umi24594bins,Pseudomonas_1_2_3_4
umi24595bins,Salmonella_3
umi24596bins,Salmonella_1
umi24597bins,Staphylococcus_1
umi24598bins,Escherichia_6
umi24599bins,Salmonella_6
umi2459bins,Lactobacillus_1
umi245bins,Listeria_4
umi24602bins,Salmonella_3
umi24607bins,Bacillus_2
umi24608bins,Escherichia_1
umi24609bins,Listeria_1
umi2460bins,Listeria_2_5
umi24613bins,Pseudomonas_1_2_3_4
umi24614bins,Enterococcus_4
umi24617bins,Staphylococcus_3
umi24618bins,Listeria_2_5
umi2461bins,Lactobacillus_5
umi24622bins,Pseudomonas_1_2_3_4
umi2462bins,Salmonella_2
umi24632bins,Pseudomonas_1_2_3_4
umi24633bins,Escherichia_6
umi24637bins,Pseudomonas_1_2_3_4
umi24638bins,Staphylococcus_1
umi24639bins,Enterococcus_3
umi24644bins,Bacillus_2
umi24648bins,Bacillus_7
umi2464bins,Staphylococcus_6
umi24652bins,Lactobacillus_1
umi24653bins,Escherichia_7
umi24655bins,Bacillus_3
umi24656bins,Enterococcus_2
umi24659bins,Staphylococcus_2
umi2465bins,Lactobacillus_2
umi24660bins,Staphylococcus_4
umi24662bins,Bacillus_2
umi24664bins,Lactobacillus_3
umi24668bins,Bacillus_7
umi2466bins,Lactobacillus_2
umi24673bins,Lactobacillus_1
umi24677bins,Bacillus_6
umi24678bins,Salmonella_2
umi24680bins,Staphylococcus_5
umi24682bins,Lactobacillus_2
umi24685bins,Staphylococcus_2
umi24686bins,Listeria_2_5
umi24689bins,Staphylococcus_1
umi2468bins,Pseudomonas_1_2_3_4
umi24690bins,Lactobacillus_2
umi24691bins,Staphylococcus_3
umi24693bins,Escherichia_5
umi24695bins,Salmonella_3
umi24697bins,Lactobacillus_2
umi24698bins,Escherichia_5
umi246bins,Listeria_2_5
umi24702bins,Lactobacillus_4
umi24705bins,Staphylococcus_3
umi24706bins,Staphylococcus_5
umi24709bins,Escherichia_3
umi24710bins,Salmonella_2
umi24712bins,Listeria_1
umi24713bins,Salmonella_6
umi24714bins,Listeria_1
umi24715bins,Staphylococcus_6
umi24717bins,Bacillus_6
umi24718bins,Enterococcus_3
umi2471bins,Lactobacillus_2
umi24721bins,Bacillus_4_5
umi24725bins,Enterococcus_3
umi24727bins,Listeria_2_5
umi24728bins,Salmonella_1
umi24729bins,Bacillus_7
umi24733bins,Listeria_3
umi24735bins,Lactobacillus_4
umi24736bins,Staphylococcus_2
umi24739bins,Pseudomonas_1_2_3_4
umi24742bins,Bacillus_1
umi24743bins,Escherichia_5
umi24744bins,Escherichia_3
umi24747bins,Staphylococcus_4
umi24749bins,Enterococcus_3
umi24751bins,Lactobacillus_2
umi24753bins,Enterococcus_4
umi24754bins,Staphylococcus_6
umi24755bins,Escherichia_7
umi24756bins,Bacillus_8
umi24759bins,Bacillus_2
umi24760bins,Salmonella_1
umi24761bins,Listeria_2_5
umi24765bins,Lactobacillus_3
umi24766bins,Lactobacillus_2
umi24769bins,Listeria_4
umi2476bins,Listeria_1
umi24771bins,Bacillus_1
umi24777bins,Lactobacillus_3
umi24779bins,Bacillus_4_5
umi24780bins,Escherichia_1
umi24785bins,Staphylococcus_4
umi24786bins,Listeria_2_5
umi24787bins,Escherichia_5
umi24788bins,Enterococcus_1
umi24791bins,Escherichia_5
umi24793bins,Enterococcus_4
umi24794bins,Bacillus_9
umi24796bins,Salmonella_2
umi24798bins,Staphylococcus_1
umi2479bins,Bacillus_4_5
umi24803bins,Lactobacillus_4
umi24805bins,Bacillus_4_5
umi24808bins,Pseudomonas_1_2_3_4
